experience_id,experience_pool,source_type,trial_id,trial_kind,ring_id,ring_segment_count,ring_diversity_slot,ring_density_sparsity_slot,ring_tunnel_id,ring_tunnel_diameter_m,ring_ceiling_miou_ref,ring_depth_row_nonempty_ratio,ring_depth_col_nonempty_ratio,ring_depth_finite_ratio,ring_depth_coverage_ratio,ring_depth_blank_band_ratio,ring_image_height,ring_image_width,line_oblique_line_count,line_oblique_line_strength_pos,line_oblique_line_strength_neg,line_oblique_angle_consistency,line_horizontal_line_count,line_horizontal_spacing_consistency,line_detection_confidence_K,line_detection_confidence_AB,layout_k_center_norm,layout_k_center_norm_w,layout_k_width_norm,layout_k_width_norm_w,layout_ab_offset_norm_json,layout_arc_width_norm_json,layout_boundary_positions_norm_json,layout_segment_order_json,layout_hough_oblique_threshold,layout_hough_horizontal_threshold,layout_line_merge_distance,layout_line_snap_tolerance_px,layout_segmentation_slot_inset_y,layout_r_surface_min,layout_r_surface_min_frac,layout_order_branch,form_missing_block_hint,form_guardrail_violation_count,form_boundary_gap_norm,form_segment_coverage_pct,form_y_order_consistency,form_arc_width_entropy,form_mask_reclass_count,form_ready_for_segmentation,label_gt_miou,label_regret_vs_ceiling,label_agent_error,label_rank_within_ring,label_rank_within_ring_pool,label_success_flag,label_failure_flag
v4:4-1/r116:t019,v4,SAM4Tun,19,perturb_small_segment,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,1.0,33.0,0.08776595744680851,1.0,1.0,0.5097908098684232,6.388655042819176,0.07,0.8772340425531916,"{""K"": 0.0, ""B1"": 0.07, ""A1"": 0.22000000000000003, ""A2"": 0.37, ""A3"": 0.52, ""A4"": 0.67, ""B2"": 0.8200000000000001}","{""K"": 0.07, ""B1"": 0.15000000000000002, ""A1"": 0.15, ""A2"": 0.15000000000000005, ""A3"": 0.14999999999999994, ""A4"": 0.15000000000000005, ""B2"": 0.17999999999999997}","[0.035, 0.145, 0.295, 0.445, 0.5950000000000001, 0.745, 0.41000000000000003]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.07001273344651954,100.0,1.0,1.917651908306252,0,True,0.251532750265952,0.5820413759077319,False,46.0,17.0,1,1
v4:4-1/r116:t020,v4,SAM4Tun,20,perturb_wrong_k,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.3320659531914968,4.161422264463652,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.03338285229202041,100.0,0.0,1.7352813753567915,0,True,0.1618448449119494,0.5820413759077319,False,119.0,43.0,0,1
v4:4-1/r116:t021,v4,SAM4Tun,21,perturb_wrong_k,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.6601605844956394,8.273076261019822,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.03336162988115451,100.0,0.0,1.7352813753567915,0,True,0.1253487252865564,0.5820413759077319,False,154.0,51.0,0,1
v4:4-1/r116:t022,v4,SAM4Tun,22,perturb_wrong_r_low,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.5097908098684232,6.388655042819176,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.1574,0.050027,plus,0,0,0.03336162988115449,100.0,0.0,1.7352813753567915,0,True,0.3017260119468371,0.5820413759077319,False,23.0,8.0,1,0
v4:4-1/r116:t023,v4,SAM4Tun,23,perturb_misaligned,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.5249403891465477,6.5785082810067355,0.6588301677356139,8.25640359141014,"{""K"": 0.0, ""B1"": 0.6588301677356139, ""A1"": 0.7185700862685217, ""A2"": 0.1468577064314205, ""A3"": 0.5370446255838237, ""A4"": 0.5231443388841388, ""B2"": 0.8875665187608461}","{""K"": 0.6588301677356139, ""B1"": 0.059739918532907825, ""A1"": 0.42828762016289884, ""A2"": 0.3901869191524032, ""A3"": 0.9860997133003151, ""A4"": 0.3644221798767074, ""B2"": 0.11243348123915382}","[0.32941508386780693, 0.6887001270020678, 0.4327138963499711, 0.3419511660076221, 0.5300944822339813, 0.7053554288224925, 0.44378325938042307]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.013900679117147714,100.0,0.0,1.6989524187599134,0,True,0.2446237205345992,0.5820413759077319,False,52.0,19.0,1,1
v4:4-1/r116:t024,v4,SAM4Tun,24,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,13.0,4.0,9.0,0.0,22.0,0.05851063829787234,1.0,0.0,0.4946796484854464,6.199283254423998,0.987971819389149,12.381178757876782,"{""K"": 0.0, ""B1"": 0.987971819389149, ""A1"": 0.8016589380090734, ""A2"": 0.5789983190296257, ""A3"": 0.15901876010882565, ""A4"": 0.14167882938510912, ""B2"": 0.8895718936881661}","{""K"": 0.987971819389149, ""B1"": 0.8136871186199244, ""A1"": 0.7773393810205523, ""A2"": 0.5800204410791999, ""A3"": 0.9826600692762835, ""A4"": 0.7478930643030571, ""B2"": 0.11042810631183382}","[0.4939859096945745, 0.8948153786991111, 0.6903286285193495, 0.3690085395692257, 0.15034879474696738, 0.5156253615366376, 0.44478594684408307]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",16.0,79.0,8.3119,31.0915,5.546,3.0687,0.593764,plus,0,0,0.01201188455008487,100.0,0.0,1.843280460417948,0,True,0.2229312949760064,0.5820413759077319,False,58.0,22.0,1,1
v4:4-1/r116:t025,v4,SAM4Tun,25,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,40.0,0.10638297872340426,1.0,0.0,0.5114098814372112,6.408945109925901,0.7622874190029842,9.552921059420378,"{""K"": 0.0, ""B1"": 0.7622874190029842, ""A1"": 0.3729653902993394, ""A2"": 0.09783153023128843, ""A3"": 0.07979963683478974, ""A4"": 0.0116189778463891, ""B2"": 0.8175508961256098}","{""K"": 0.7622874190029842, ""B1"": 0.6106779712963551, ""A1"": 0.724866139931949, ""A2"": 0.9819681066035013, ""A3"": 0.9318193410115994, ""A4"": 0.8059319182792207, ""B2"": 0.18244910387439014}","[0.3811437095014921, 0.5676264046511619, 0.23539846026531394, 0.08881558353303909, 0.04570930734058942, 0.41458493698599946, 0.4087754480628049]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",73.0,45.0,7.1536,22.8177,7.2216,3.6728,0.954207,plus,0,0,0.011608658743633237,100.0,0.0,1.871293460588939,0,True,0.3628333234240663,0.5422666765759336,False,13.0,2.0,1,0
v4:4-1/r116:t026,v4,SAM4Tun,26,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,26.0,0.06914893617021277,1.0,0.0,0.4667096140316435,5.848765163077404,0.8932450131004857,11.194070483323108,"{""K"": 0.0, ""B1"": 0.8932450131004857, ""A1"": 0.5238837840135901, ""A2"": 0.06806762102356667, ""A3"": 0.30894304482655965, ""A4"": 0.9984878976942427, ""B2"": 0.8127447871241473}","{""K"": 0.8932450131004857, ""B1"": 0.6306387709131045, ""A1"": 0.5441838370099765, ""A2"": 0.240875423802993, ""A3"": 0.6895448528676831, ""A4"": 0.8142568894299046, ""B2"": 0.1872552128758527}","[0.4466225065502428, 0.7085643985570378, 0.2959757025185784, 0.18850533292506313, 0.6537154712604012, 0.905616342409195, 0.40637239356207366]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",72.0,66.0,8.867,41.1847,21.3157,3.5423,0.876343,plus,0,0,0.0015067911714770606,100.0,0.0,1.8370238526798977,0,True,0.1645064549418882,0.5422666765759336,False,113.0,41.0,0,1
v4:4-1/r116:t027,v4,SAM4Tun,27,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,35.0,0.09308510638297872,1.0,0.0,0.5084044125898268,6.371280830115063,0.5881426209914686,7.370553271573937,"{""K"": 0.0, ""B1"": 0.5881426209914686, ""A1"": 0.4630495622116711, ""A2"": 0.057438002294422086, ""A3"": 0.3117841158273067, ""A4"": 0.10048552468474226, ""B2"": 0.7958829174407074}","{""K"": 0.5881426209914686, ""B1"": 0.8749069412202024, ""A1"": 0.5943884400827509, ""A2"": 0.2543461135328846, ""A3"": 0.7887014088574356, ""A4"": 0.6953973927559651, ""B2"": 0.2041170825592926}","[0.2940713104957343, 0.5255960916015698, 0.26024378225304656, 0.1846110590608644, 0.20613482025602448, 0.4481842210627249, 0.3979414587203537]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",84.0,110.0,10.9427,46.5015,7.4915,3.414,0.799791,plus,0,0,0.043060271646859105,100.0,0.0,1.8489724292202947,0,True,0.3474486709557773,0.5422666765759336,False,14.0,3.0,1,0
v4:4-1/r116:t028,v4,SAM4Tun,28,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,22.0,11.0,11.0,0.0,47.0,0.125,1.0,0.0,0.49431407654903753,6.194701938029428,0.11074821798407077,1.3878872423961208,"{""K"": 0.0, ""B1"": 0.11074821798407077, ""A1"": 0.9693195913321382, ""A2"": 0.7758490882234972, ""A3"": 0.31664877637447697, ""A4"": 0.7802318886940692, ""B2"": 0.5383048203751236}","{""K"": 0.11074821798407077, ""B1"": 0.8585713733480674, ""A1"": 0.806529496891359, ""A2"": 0.5407996881509797, ""A3"": 0.4635831123195923, ""A4"": 0.7580729316810544, ""B2"": 0.46169517962487633}","[0.05537410899203538, 0.5400339046581044, 0.8725843397778177, 0.5462489322989871, 0.548440332534273, 0.6592683545345965, 0.2691524101875618]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",15.0,16.0,2.6983,70.7914,5.7576,3.4133,0.799373,plus,0,0,0.004393039049236003,100.0,0.0,1.8372061378679387,0,True,0.0897199540149597,0.5422666765759336,False,175.0,58.0,0,1
v4:4-1/r116:t029,v4,SAM4Tun,29,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,2.0,0.0,2.0,0.0,38.0,0.10106382978723404,1.0,0.0,0.4871908540701859,6.10543432015616,0.6891234160799974,8.636036001513158,"{""K"": 0.0, ""B1"": 0.6891234160799974, ""A1"": 0.7818215914130244, ""A2"": 0.39053485723139236, ""A3"": 0.5762604794456802, ""A4"": 0.05147474417446041, ""B2"": 0.8794674277115213}","{""K"": 0.6891234160799974, ""B1"": 0.09269817533302704, ""A1"": 0.608713265818368, ""A2"": 0.18572562221428776, ""A3"": 0.4752142647287803, ""A4"": 0.8279926835370609, ""B2"": 0.12053257228847868}","[0.3445617080399987, 0.7354725037465109, 0.5861782243222085, 0.48339766833853626, 0.3138676118100703, 0.46547108594299086, 0.43973371385576066]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",30.0,63.0,7.2717,41.834,24.5622,2.1776,0.062079,plus,0,0,0.05148556876061119,100.0,0.0,1.71753259370557,0,True,0.3250862909889991,0.5422666765759336,False,18.0,5.0,1,0
v4:4-1/r116:t030,v4,SAM4Tun,30,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,1.0,0.0,0.0,31.0,0.08244680851063829,1.0,0.0,0.501325593559817,6.282569672483664,0.44607768936319103,5.590207639040841,"{""K"": 0.0, ""B1"": 0.44607768936319103, ""A1"": 0.11797755804240728, ""A2"": 0.13837838536051916, ""A3"": 0.8100795705752938, ""A4"": 0.9724896828620908, ""B2"": 0.8246969969665591}","{""K"": 0.44607768936319103, ""B1"": 0.6718998686792161, ""A1"": 0.020400827318111894, ""A2"": 0.6717011852147746, ""A3"": 0.16241011228679697, ""A4"": 0.8522073141044683, ""B2"": 0.17530300303344093}","[0.22303884468159552, 0.28202762370279916, 0.12817797170146325, 0.4742289779679065, 0.8912846267186924, 0.8985933399143249, 0.41234849848327954]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",41.0,85.0,1.3504,33.0585,17.9397,2.7017,0.374789,minus,0,0,0.014622241086587455,100.0,0.0,1.6688513618092065,0,True,0.1486718052176467,0.5422666765759336,False,131.0,47.0,0,1
v4:4-1/r116:t031,v4,SAM4Tun,31,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,54.0,0.14361702127659576,1.0,0.0,0.5054505797704418,6.334263648612558,0.3652213386150749,4.576922732857002,"{""K"": 0.0, ""B1"": 0.3652213386150749, ""A1"": 0.11905746930686156, ""A2"": 0.10117511919168043, ""A3"": 0.5267964427360665, ""A4"": 0.06538549009744199, ""B2"": 0.759215891228322}","{""K"": 0.3652213386150749, ""B1"": 0.7538361306917866, ""A1"": 0.9821176498848189, ""A2"": 0.42562132354438603, ""A3"": 0.5385890473613755, ""A4"": 0.69383040113088, ""B2"": 0.24078410877167802}","[0.18261066930753744, 0.2421394039609682, 0.110116294249271, 0.3139857809638734, 0.29609096641675425, 0.412300690662882, 0.379607945614161]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",84.0,55.0,1.3277,78.4529,3.3844,3.6851,0.961546,plus,0,0,0.01789049235993203,100.0,0.0,1.8592729884444616,0,True,0.2419682915030933,0.5422666765759336,False,54.0,21.0,1,1
v4:4-1/r116:t032,v4,SAM4Tun,32,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,22.0,0.05851063829787234,1.0,0.0,0.5174161954962564,6.484215726538192,0.5098481283118002,6.3893733526734104,"{""K"": 0.0, ""B1"": 0.5098481283118002, ""A1"": 0.3380298119080205, ""A2"": 0.325344207772414, ""A3"": 0.07319599225763762, ""A4"": 0.4393900142353283, ""B2"": 0.7474770998613143}","{""K"": 0.5098481283118002, ""B1"": 0.8281816835962204, ""A1"": 0.9873143958643935, ""A2"": 0.7478517844852236, ""A3"": 0.36619402197769074, ""A4"": 0.3080870856259859, ""B2"": 0.2525229001386858}","[0.2549240641559001, 0.42393897010991033, 0.33168700984021726, 0.19927010001502582, 0.256293003246483, 0.5934335570483212, 0.37373854993065714]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",61.0,79.0,6.2667,39.4513,11.6885,3.1972,0.670435,plus,0,0,0.012691001697792907,100.0,0.0,1.838200429628472,0,True,0.2891656440740014,0.5422666765759336,False,35.0,14.0,1,1
v4:4-1/r116:t033,v4,SAM4Tun,33,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,53.0,0.14095744680851063,1.0,0.0,0.480453329830083,6.021000239785508,0.36024366727144086,4.5145429792101845,"{""K"": 0.0, ""B1"": 0.36024366727144086, ""A1"": 0.6321961051281898, ""A2"": 0.07263706085100574, ""A3"": 0.7502168031437046, ""A4"": 0.26533502006831267, ""B2"": 0.8553609576222745}","{""K"": 0.36024366727144086, ""B1"": 0.2719524378567489, ""A1"": 0.44044095572281594, ""A2"": 0.6775797422926989, ""A3"": 0.515118216924608, ""A4"": 0.5900259375539618, ""B2"": 0.1446390423777255}","[0.18012183363572043, 0.49621988619981533, 0.3524165829895977, 0.4114269319973552, 0.5077759116060087, 0.5603479888452936, 0.42768047881113724]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",75.0,27.0,4.3603,34.3105,7.0762,3.4845,0.841856,minus,0,0,0.07264431239388788,100.0,0.0,1.858433213170569,0,True,0.119157509318267,0.5422666765759336,False,156.0,52.0,0,1
v4:4-1/r116:t034,v4,SAM4Tun,34,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.5148563056050635,6.452135404284731,0.8255520955941299,10.34574860223282,"{""K"": 0.0, ""B1"": 0.8255520955941299, ""A1"": 0.766115707649759, ""A2"": 0.2549786416906171, ""A3"": 0.3614882307498567, ""A4"": 0.3960031200517832, ""B2"": 0.8089278966820213}","{""K"": 0.8255520955941299, ""B1"": 0.9405636120556289, ""A1"": 0.4888629340408581, ""A2"": 0.10650958905923956, ""A3"": 0.03451488930192649, ""A4"": 0.4129247766302381, ""B2"": 0.19107210331797872}","[0.41277604779706495, 0.7958339016219445, 0.5105471746701881, 0.3082334362202369, 0.37874567540082, 0.6024655083669023, 0.4044639483410106]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",31.0,95.0,10.2559,29.4862,14.3806,3.4303,0.809517,minus,0,0,0.016617147707979618,100.0,0.0,1.6325965913944294,0,True,0.2998213131097761,0.5422666765759336,False,34.0,13.0,1,1
v4:4-1/r116:t035,v4,SAM4Tun,35,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,35.0,0.09308510638297872,1.0,0.0,0.5196453378426878,6.512151148709429,0.7911988393151886,9.915236518226514,"{""K"": 0.0, ""B1"": 0.7911988393151886, ""A1"": 0.4323746551952212, ""A2"": 0.4652460975295138, ""A3"": 0.29555327319174496, ""A4"": 0.2447483403501283, ""B2"": 0.7971966467503971}","{""K"": 0.7911988393151886, ""B1"": 0.6411758158800326, ""A1"": 0.03287144233429258, ""A2"": 0.8303071756622311, ""A3"": 0.9491950671583832, ""A4"": 0.5524483064002689, ""B2"": 0.20280335324960283}","[0.3955994196575943, 0.611786747255205, 0.4488103763623675, 0.3803996853606294, 0.2701508067709366, 0.5209724935502628, 0.39859832337519857]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,10.0,8.1928,7.7548,8.5793,2.7259,0.389228,plus,0,0,0.006005942275042435,100.0,0.0,1.7457514371250658,0,True,0.2095171073742696,0.5422666765759336,False,71.0,26.0,1,1
v4:4-1/r116:t036,v4,SAM4Tun,36,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,30.0,0.0797872340425532,1.0,0.0,0.5157980445752085,6.463937196910591,0.039254543292572164,0.4919345957303192,"{""K"": 0.0, ""B1"": 0.039254543292572164, ""A1"": 0.9558588626225356, ""A2"": 0.2283575447818547, ""A3"": 0.45100059458820946, ""A4"": 0.8919036802669361, ""B2"": 0.7545058387233835}","{""K"": 0.039254543292572164, ""B1"": 0.9166043193299634, ""A1"": 0.27249868215931905, ""A2"": 0.2226430498063548, ""A3"": 0.4409030856787266, ""A4"": 0.8626021584564474, ""B2"": 0.2454941612766165}","[0.019627271646286082, 0.4975567029575539, 0.5921082037021951, 0.33967906968503203, 0.6714521374275728, 0.8232047594951597, 0.37725291936169175]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",75.0,108.0,10.5865,70.068,9.5034,3.7376,0.99287,plus,0,0,0.039261460101867575,100.0,0.0,1.6749452652608685,0,True,0.22161529882408,0.5422666765759336,False,59.0,23.0,1,1
v4:4-1/r116:t037,v4,SAM4Tun,37,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,52.0,0.13829787234042554,1.0,0.0,0.5261041587806,6.593092543016455,0.48021094057438857,6.017962638262019,"{""K"": 0.0, ""B1"": 0.48021094057438857, ""A1"": 0.469433158513825, ""A2"": 0.03919617102497175, ""A3"": 0.6858870450370962, ""A4"": 0.4040502994552806, ""B2"": 0.8003360818337456}","{""K"": 0.48021094057438857, ""B1"": 0.9892222179394363, ""A1"": 0.5697630125111468, ""A2"": 0.6466908740121244, ""A3"": 0.7181632544181843, ""A4"": 0.39628578237846496, ""B2"": 0.19966391816625445}","[0.24010547028719428, 0.47482204954410684, 0.25431466476939835, 0.36254160803103397, 0.5449686722461884, 0.602193190644513, 0.4001680409168728]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",38.0,24.0,10.0583,7.2206,11.9604,2.705,0.376758,plus,0,0,0.010780984719864216,100.0,0.0,1.8591969728939752,0,True,0.2684988322195105,0.5422666765759336,False,42.0,16.0,1,1
v4:4-1/r116:t038,v4,SAM4Tun,38,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,52.0,0.13829787234042554,1.0,0.0,0.5230084221533917,6.554297035071229,0.9977413797323024,12.503610056645236,"{""K"": 0.0, ""B1"": 0.9977413797323024, ""A1"": 0.3383094955064059, ""A2"": 0.1588016752612873, ""A3"": 0.47782480799572374, ""A4"": 0.19748646955127624, ""B2"": 0.6818005492261505}","{""K"": 0.9977413797323024, ""B1"": 0.3405681157741035, ""A1"": 0.8204921797548814, ""A2"": 0.31902313273443644, ""A3"": 0.7196616615555526, ""A4"": 0.48431407967487433, ""B2"": 0.3181994507738494}","[0.4988706898661512, 0.6680254376193541, 0.24855558538384656, 0.31831324162850555, 0.33765563877349997, 0.4396435093887134, 0.34090027461307526]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",32.0,24.0,11.1914,30.4232,0.434,2.1484,0.044657,plus,0,0,0.0022495755517826627,100.0,0.0,1.8483351391277496,0,True,0.1882787713869228,0.5422666765759336,False,92.0,34.0,0,1
v4:4-1/r116:t039,v4,SAM4Tun,39,bo,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,34.0,0.09042553191489362,1.0,0.0,0.4846073378427499,6.073057914667653,0.4758692478470049,5.9635529145082105,"{""K"": 0.0, ""B1"": 0.4758692478470049, ""A1"": 0.12669217503597618, ""A2"": 0.6129836576907973, ""A3"": 0.885043373946303, ""A4"": 0.49007793679238043, ""B2"": 0.8800504919834438}","{""K"": 0.4758692478470049, ""B1"": 0.6508229271889713, ""A1"": 0.48629148265482114, ""A2"": 0.2720597162555056, ""A3"": 0.6050345628460775, ""A4"": 0.3899725551910633, ""B2"": 0.11994950801655625}","[0.23793462392350245, 0.30128071144149055, 0.36983791636338675, 0.7490135158185501, 0.6875606553693416, 0.6850642143879121, 0.4400252459917219]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",67.0,92.0,5.1613,47.9321,21.7064,3.3605,0.76787,plus,0,0,0.004987266553480476,100.0,0.0,1.8530394457595245,0,True,0.0865174185378457,0.5422666765759336,False,177.0,59.0,0,1
